lake,date,hour,yday,month,day,year,littoral6,littoral8,pelagic,seq
MCD,5/16/2019,0,136,5,16,2019,16.0935,10.063,10.259,1
MCD,5/16/2019,1,136,5,16,2019,15.282,10.357,10.504,2
MCD,5/16/2019,2,136,5,16,2019,13.798,10.455,11.041,3
MCD,5/16/2019,3,136,5,16,2019,13.461,10.308,11.9645,4
MCD,5/16/2019,4,136,5,16,2019,14.1335,10.357,10.846,5
MCD,5/16/2019,5,136,5,16,2019,14.277,10.699,10.455,6
MCD,5/16/2019,6,136,5,16,2019,13.99,10.259,10.6505,7
MCD,5/16/2019,7,136,5,16,2019,13.606,10.063,12.686,8
MCD,5/16/2019,8,136,5,16,2019,14.517,10.259,12.642,9
MCD,5/16/2019,9,136,5,16,2019,14.661,10.651,12.302,10
MCD,5/16/2019,10,136,5,16,2019,14.852,10.553,10.5525,11
MCD,5/16/2019,11,136,5,16,2019,15.33,10.6015,10.406,12
MCD,5/16/2019,12,136,5,16,2019,15.7595,10.553,10.6995,13
MCD,5/16/2019,13,136,5,16,2019,16.1415,10.6995,10.846,14
MCD,5/16/2019,14,136,5,16,2019,16.57,11.285,10.5035,15
MCD,5/16/2019,15,136,5,16,2019,16.808,11.285,10.846,16
MCD,5/16/2019,16,136,5,16,2019,16.9985,11.3335,10.9435,17
MCD,5/16/2019,17,136,5,16,2019,17.0465,10.9435,10.895,18
MCD,5/16/2019,18,136,5,16,2019,16.9985,10.846,11.1875,19
MCD,5/16/2019,19,136,5,16,2019,16.7605,10.846,11.09,20
MCD,5/16/2019,20,136,5,16,2019,16.5705,10.6505,11.236,21
MCD,5/16/2019,21,136,5,16,2019,16.332,10.651,12.303,22
MCD,5/16/2019,22,136,5,16,2019,16.189,10.651,11.4795,23
MCD,5/16/2019,23,136,5,16,2019,16.0935,10.602,11.479,24
MCD,5/17/2019,0,137,5,17,2019,15.903,10.455,11.0415,25
MCD,5/17/2019,1,137,5,17,2019,15.712,10.455,10.9925,26
MCD,5/17/2019,2,137,5,17,2019,15.569,10.357,11.722,27
MCD,5/17/2019,3,137,5,17,2019,15.521,10.357,11.09,28
MCD,5/17/2019,4,137,5,17,2019,15.33,10.259,11.2365,29
MCD,5/17/2019,5,137,5,17,2019,15.2345,10.357,11.1875,30
MCD,5/17/2019,6,137,5,17,2019,15.187,10.504,11.431,31
MCD,5/17/2019,7,137,5,17,2019,15.4255,10.846,11.5765,32
MCD,5/17/2019,8,137,5,17,2019,15.521,10.9435,11.285,33
MCD,5/17/2019,9,137,5,17,2019,15.139,10.6995,11.09,34
MCD,5/17/2019,10,137,5,17,2019,15.2345,10.357,11.382,35
MCD,5/17/2019,11,137,5,17,2019,15.473,10.602,10.9925,36
MCD,5/17/2019,12,137,5,17,2019,15.8555,10.6505,11.139,37
MCD,5/17/2019,13,137,5,17,2019,15.9985,10.6995,12.303,38
MCD,5/17/2019,14,137,5,17,2019,16.4275,10.455,13.0765,39
MCD,5/17/2019,15,137,5,17,2019,16.8555,10.357,13.076,40
MCD,5/17/2019,16,137,5,17,2019,16.7605,10.6995,12.642,41
MCD,5/17/2019,17,137,5,17,2019,16.951,10.6995,12.158,42
MCD,5/17/2019,18,137,5,17,2019,17.1415,10.651,11.916,43
MCD,5/17/2019,19,137,5,17,2019,16.713,10.406,11.625,44
MCD,5/17/2019,20,137,5,17,2019,16.4275,10.406,12.0615,45
MCD,5/17/2019,21,137,5,17,2019,16.3795,10.357,11.285,46
MCD,5/17/2019,22,137,5,17,2019,16.3795,10.504,11.09,47
MCD,5/17/2019,23,137,5,17,2019,16.189,10.797,12.11,48
MCD,5/18/2019,0,138,5,18,2019,15.9985,10.455,12.352,49
MCD,5/18/2019,1,138,5,18,2019,16.046,10.455,12.207,50
MCD,5/18/2019,2,138,5,18,2019,15.855,10.455,12.1585,51
MCD,5/18/2019,3,138,5,18,2019,15.8075,10.357,12.207,52
MCD,5/18/2019,4,138,5,18,2019,15.6165,10.455,12.2555,53
MCD,5/18/2019,5,138,5,18,2019,15.4255,10.6505,11.8675,54
MCD,5/18/2019,6,138,5,18,2019,15.33,10.6505,11.819,55
MCD,5/18/2019,7,138,5,18,2019,15.2345,10.406,11.8675,56
MCD,5/18/2019,8,138,5,18,2019,15.139,10.455,12.449,57
MCD,5/18/2019,9,138,5,18,2019,15.139,11.236,12.1585,58
MCD,5/18/2019,10,138,5,18,2019,14.948,11.139,12.0125,59
MCD,5/18/2019,11,138,5,18,2019,14.852,11.382,11.7705,60
MCD,5/18/2019,12,138,5,18,2019,14.7565,10.797,11.916,61
MCD,5/18/2019,13,138,5,18,2019,14.469,10.357,11.479,62
MCD,5/18/2019,14,138,5,18,2019,14.517,10.504,10.846,63
MCD,5/18/2019,15,138,5,18,2019,14.421,10.895,10.9925,64
MCD,5/18/2019,16,138,5,18,2019,14.373,10.9435,11.819,65
MCD,5/18/2019,17,138,5,18,2019,14.325,11.09,11.819,66
MCD,5/18/2019,18,138,5,18,2019,14.2775,11.0415,11.916,67
MCD,5/18/2019,19,138,5,18,2019,14.182,10.944,11.431,68
MCD,5/18/2019,20,138,5,18,2019,14.086,11.041,11.819,69
MCD,5/18/2019,21,138,5,18,2019,13.942,10.797,12.013,70
MCD,5/18/2019,22,138,5,18,2019,13.798,10.9925,12.2555,71
MCD,5/18/2019,23,138,5,18,2019,13.654,10.9435,12.304,72
MCD,5/19/2019,0,139,5,19,2019,13.4615,10.895,11.819,73
MCD,5/19/2019,1,139,5,19,2019,13.365,11.236,12.3035,74
MCD,5/19/2019,2,139,5,19,2019,13.317,11.2365,13.1245,75
MCD,5/19/2019,3,139,5,19,2019,13.221,10.7485,12.061,76
MCD,5/19/2019,4,139,5,19,2019,13.1245,12.061,12.7385,77
MCD,5/19/2019,5,139,5,19,2019,13.028,12.0605,13.173,78
MCD,5/19/2019,6,139,5,19,2019,12.8835,12.4975,12.7865,79
MCD,5/19/2019,7,139,5,19,2019,12.642,11.5275,12.3515,80
MCD,5/19/2019,8,139,5,19,2019,12.5455,11.4795,12.4485,81
MCD,5/19/2019,9,139,5,19,2019,12.497,12.0615,12.11,82
MCD,5/19/2019,10,139,5,19,2019,12.497,12.2555,12.207,83
MCD,5/19/2019,11,139,5,19,2019,12.449,12.304,12.1585,84
MCD,5/19/2019,12,139,5,19,2019,12.449,11.819,12.1585,85
MCD,5/19/2019,13,139,5,19,2019,12.304,11.722,12.013,86
MCD,5/19/2019,14,139,5,19,2019,12.1585,12.0615,11.819,87
MCD,5/19/2019,15,139,5,19,2019,11.9645,11.916,11.7705,88
MCD,5/19/2019,16,139,5,19,2019,11.916,11.916,11.5765,89
MCD,5/19/2019,17,139,5,19,2019,11.916,11.819,11.5765,90
MCD,5/19/2019,18,139,5,19,2019,11.8675,11.819,11.528,91
MCD,5/19/2019,19,139,5,19,2019,11.7705,11.6735,11.431,92
MCD,5/19/2019,20,139,5,19,2019,11.722,11.625,11.285,93
MCD,5/19/2019,21,139,5,19,2019,11.6735,11.625,11.334,94
MCD,5/19/2019,22,139,5,19,2019,11.528,11.3335,11.236,95
MCD,5/19/2019,23,139,5,19,2019,11.4795,11.2365,11.236,96
MCD,5/20/2019,0,140,5,20,2019,11.431,11.041,11.139,97
MCD,5/20/2019,1,140,5,20,2019,11.3825,11.041,11.1875,98
MCD,5/20/2019,2,140,5,20,2019,11.285,11.09,11.139,99
MCD,5/20/2019,3,140,5,20,2019,11.041,11.1875,11.139,100
MCD,5/20/2019,4,140,5,20,2019,10.944,11.09,11.09,101
MCD,5/20/2019,5,140,5,20,2019,10.895,10.895,11.041,102
MCD,5/20/2019,6,140,5,20,2019,10.797,10.846,10.9925,103
MCD,5/20/2019,7,140,5,20,2019,11.041,10.748,10.944,104
MCD,5/20/2019,8,140,5,20,2019,11.2365,10.651,10.9925,105
MCD,5/20/2019,9,140,5,20,2019,11.09,10.651,10.9925,106
MCD,5/20/2019,10,140,5,20,2019,11.285,10.651,10.9925,107
MCD,5/20/2019,11,140,5,20,2019,11.528,10.602,10.846,108
MCD,5/20/2019,12,140,5,20,2019,11.722,10.553,11.0415,109
MCD,5/20/2019,13,140,5,20,2019,12.304,10.602,11.139,110
MCD,5/20/2019,14,140,5,20,2019,12.4005,10.6995,11.236,111
MCD,5/20/2019,15,140,5,20,2019,12.835,10.748,11.2365,112
MCD,5/20/2019,16,140,5,20,2019,13.1245,10.748,11.285,113
MCD,5/20/2019,17,140,5,20,2019,13.5095,10.748,11.431,114
MCD,5/20/2019,18,140,5,20,2019,13.75,10.748,11.3825,115
MCD,5/20/2019,19,140,5,20,2019,13.798,10.797,11.4795,116
MCD,5/20/2019,20,140,5,20,2019,13.221,10.846,11.5765,117
MCD,5/20/2019,21,140,5,20,2019,12.9315,10.846,11.5765,118
MCD,5/20/2019,22,140,5,20,2019,12.787,10.895,11.625,119
MCD,5/20/2019,23,140,5,20,2019,12.594,10.846,11.7705,120
MCD,5/21/2019,0,141,5,21,2019,12.594,10.797,11.819,121
MCD,5/21/2019,1,141,5,21,2019,12.449,10.6995,11.916,122
MCD,5/21/2019,2,141,5,21,2019,12.2555,10.6995,11.9645,123
MCD,5/21/2019,3,141,5,21,2019,12.1585,10.748,11.819,124
MCD,5/21/2019,4,141,5,21,2019,12.0615,10.651,11.722,125
MCD,5/21/2019,5,141,5,21,2019,12.013,10.651,11.7705,126
MCD,5/21/2019,6,141,5,21,2019,12.013,10.602,11.8675,127
MCD,5/21/2019,7,141,5,21,2019,12.013,10.553,11.916,128
MCD,5/21/2019,8,141,5,21,2019,12.3525,10.553,11.916,129
MCD,5/21/2019,9,141,5,21,2019,12.207,10.651,11.8675,130
MCD,5/21/2019,10,141,5,21,2019,12.207,10.6995,11.916,131
MCD,5/21/2019,11,141,5,21,2019,12.013,10.797,11.431,132
MCD,5/21/2019,12,141,5,21,2019,11.916,10.895,11.3825,133
MCD,5/21/2019,13,141,5,21,2019,11.9645,10.7485,11.4795,134
MCD,5/21/2019,14,141,5,21,2019,12.1585,10.651,11.5765,135
MCD,5/21/2019,15,141,5,21,2019,12.6905,10.651,11.285,136
MCD,5/21/2019,16,141,5,21,2019,12.9795,10.797,11.4795,137
MCD,5/21/2019,17,141,5,21,2019,13.173,10.797,11.4795,138
MCD,5/21/2019,18,141,5,21,2019,13.221,10.846,11.8675,139
MCD,5/21/2019,19,141,5,21,2019,13.028,10.944,12.2555,140
MCD,5/21/2019,20,141,5,21,2019,12.9315,10.797,12.5935,141
MCD,5/21/2019,21,141,5,21,2019,12.9315,10.7485,12.835,142
MCD,5/21/2019,22,141,5,21,2019,12.7385,10.797,12.352,143
MCD,5/21/2019,23,141,5,21,2019,12.883,10.553,12.2555,144
MCD,5/22/2019,0,142,5,22,2019,12.835,10.602,11.7705,145
MCD,5/22/2019,1,142,5,22,2019,12.7385,10.651,11.8675,146
MCD,5/22/2019,2,142,5,22,2019,12.7385,10.9925,11.6735,147
MCD,5/22/2019,3,142,5,22,2019,12.642,12.304,11.528,148
MCD,5/22/2019,4,142,5,22,2019,12.642,12.207,12.352,149
MCD,5/22/2019,5,142,5,22,2019,12.5455,12.207,12.497,150
MCD,5/22/2019,6,142,5,22,2019,12.207,12.207,12.497,151
MCD,5/22/2019,7,142,5,22,2019,12.3525,12.207,12.497,152
MCD,5/22/2019,8,142,5,22,2019,12.2555,12.207,12.497,153
MCD,5/22/2019,9,142,5,22,2019,12.11,12.304,12.401,154
MCD,5/22/2019,10,142,5,22,2019,12.1585,12.304,12.3525,155
MCD,5/22/2019,11,142,5,22,2019,12.1585,12.304,12.304,156
MCD,5/22/2019,12,142,5,22,2019,12.304,12.401,12.2555,157
MCD,5/22/2019,13,142,5,22,2019,12.3525,12.401,12.304,158
MCD,5/22/2019,14,142,5,22,2019,12.3525,12.401,12.304,159
MCD,5/22/2019,15,142,5,22,2019,12.3525,12.401,12.3525,160
MCD,5/22/2019,16,142,5,22,2019,12.304,12.449,12.401,161
MCD,5/22/2019,17,142,5,22,2019,12.401,12.497,12.497,162
MCD,5/22/2019,18,142,5,22,2019,12.3525,12.5455,12.497,163
MCD,5/22/2019,19,142,5,22,2019,12.3525,12.594,12.497,164
MCD,5/22/2019,20,142,5,22,2019,12.401,12.69,12.5455,165
MCD,5/22/2019,21,142,5,22,2019,12.449,12.594,12.5455,166
MCD,5/22/2019,22,142,5,22,2019,12.69,12.5935,12.497,167
MCD,5/22/2019,23,142,5,22,2019,12.69,12.5455,12.5455,168
MCD,5/23/2019,0,143,5,23,2019,12.69,12.3035,12.5455,169
MCD,5/23/2019,1,143,5,23,2019,12.594,12.4975,12.497,170
MCD,5/23/2019,2,143,5,23,2019,12.5455,12.5455,12.497,171
MCD,5/23/2019,3,143,5,23,2019,12.449,12.449,12.497,172
MCD,5/23/2019,4,143,5,23,2019,12.3525,12.3525,12.497,173
MCD,5/23/2019,5,143,5,23,2019,12.304,12.304,12.401,174
MCD,5/23/2019,6,143,5,23,2019,12.3525,12.304,12.3525,175
MCD,5/23/2019,7,143,5,23,2019,12.3525,12.304,12.304,176
MCD,5/23/2019,8,143,5,23,2019,12.304,12.304,12.304,177
MCD,5/23/2019,9,143,5,23,2019,12.2555,12.304,12.304,178
MCD,5/23/2019,10,143,5,23,2019,12.3525,12.304,12.3525,179
MCD,5/23/2019,11,143,5,23,2019,12.449,12.401,12.401,180
MCD,5/23/2019,12,143,5,23,2019,12.642,12.497,12.449,181
MCD,5/23/2019,13,143,5,23,2019,12.835,12.5455,12.4005,182
MCD,5/23/2019,14,143,5,23,2019,12.883,12.642,12.3525,183
MCD,5/23/2019,15,143,5,23,2019,12.98,12.7385,12.304,184
MCD,5/23/2019,16,143,5,23,2019,12.98,12.835,12.3525,185
MCD,5/23/2019,17,143,5,23,2019,12.98,12.883,12.5455,186
MCD,5/23/2019,18,143,5,23,2019,12.883,12.787,12.5455,187
MCD,5/23/2019,19,143,5,23,2019,12.883,12.69,12.4975,188
MCD,5/23/2019,20,143,5,23,2019,12.7385,12.69,12.594,189
MCD,5/23/2019,21,143,5,23,2019,12.69,12.594,12.594,190
MCD,5/23/2019,22,143,5,23,2019,12.594,12.642,12.5455,191
MCD,5/23/2019,23,143,5,23,2019,12.497,12.594,12.497,192
MCD,5/24/2019,0,144,5,24,2019,12.497,12.5935,12.497,193
MCD,5/24/2019,1,144,5,24,2019,12.449,12.497,12.497,194
MCD,5/24/2019,2,144,5,24,2019,12.401,12.5455,12.497,195
MCD,5/24/2019,3,144,5,24,2019,12.3525,12.594,12.401,196
MCD,5/24/2019,4,144,5,24,2019,12.304,12.449,12.401,197
MCD,5/24/2019,5,144,5,24,2019,12.304,12.401,12.401,198
MCD,5/24/2019,6,144,5,24,2019,12.304,12.401,12.401,199
MCD,5/24/2019,7,144,5,24,2019,12.304,12.4975,12.401,200
MCD,5/24/2019,8,144,5,24,2019,12.304,12.594,12.401,201
MCD,5/24/2019,9,144,5,24,2019,12.401,12.594,12.401,202
MCD,5/24/2019,10,144,5,24,2019,12.497,12.69,12.401,203
MCD,5/24/2019,11,144,5,24,2019,12.401,12.69,12.401,204
MCD,5/24/2019,12,144,5,24,2019,12.401,12.69,12.497,205
MCD,5/24/2019,13,144,5,24,2019,12.401,12.69,12.401,206
MCD,5/24/2019,14,144,5,24,2019,12.497,12.69,12.449,207
MCD,5/24/2019,15,144,5,24,2019,12.497,12.594,12.449,208
MCD,5/24/2019,16,144,5,24,2019,12.497,12.69,12.497,209
MCD,5/24/2019,17,144,5,24,2019,12.401,12.69,12.497,210
MCD,5/24/2019,18,144,5,24,2019,12.449,12.7385,12.497,211
MCD,5/24/2019,19,144,5,24,2019,12.449,12.883,12.497,212
MCD,5/24/2019,20,144,5,24,2019,12.497,12.883,12.497,213
MCD,5/24/2019,21,144,5,24,2019,12.449,12.883,12.497,214
MCD,5/24/2019,22,144,5,24,2019,12.497,12.835,12.497,215
MCD,5/24/2019,23,144,5,24,2019,12.497,12.7385,12.497,216
MCD,5/25/2019,0,145,5,25,2019,12.449,12.7385,12.497,217
MCD,5/25/2019,1,145,5,25,2019,12.449,12.69,12.497,218
MCD,5/25/2019,2,145,5,25,2019,12.497,12.69,12.497,219
MCD,5/25/2019,3,145,5,25,2019,12.449,12.69,12.497,220
MCD,5/25/2019,4,145,5,25,2019,12.401,12.7385,12.497,221
MCD,5/25/2019,5,145,5,25,2019,12.449,12.787,12.497,222
MCD,5/25/2019,6,145,5,25,2019,12.497,12.787,12.497,223
MCD,5/25/2019,7,145,5,25,2019,12.594,12.787,12.497,224
MCD,5/25/2019,8,145,5,25,2019,12.8835,12.883,12.594,225
MCD,5/25/2019,9,145,5,25,2019,12.883,13.028,12.642,226
MCD,5/25/2019,10,145,5,25,2019,13.0765,13.221,12.883,227
MCD,5/25/2019,11,145,5,25,2019,13.4615,13.413,13.028,228
MCD,5/25/2019,12,145,5,25,2019,13.846,13.606,13.221,229
MCD,5/25/2019,13,145,5,25,2019,14.2775,13.798,13.221,230
MCD,5/25/2019,14,145,5,25,2019,14.7565,13.99,13.6055,231
MCD,5/25/2019,15,145,5,25,2019,15.0435,14.2775,13.99,232
MCD,5/25/2019,16,145,5,25,2019,14.9955,14.469,13.654,233
MCD,5/25/2019,17,145,5,25,2019,15.2345,14.613,13.798,234
MCD,5/25/2019,18,145,5,25,2019,15.0435,14.709,13.942,235
MCD,5/25/2019,19,145,5,25,2019,14.9,14.709,13.894,236
MCD,5/25/2019,20,145,5,25,2019,14.613,14.709,13.75,237
MCD,5/25/2019,21,145,5,25,2019,14.421,14.613,13.558,238
MCD,5/25/2019,22,145,5,25,2019,14.325,14.517,13.942,239
MCD,5/25/2019,23,145,5,25,2019,14.3255,14.2775,14.038,240
MCD,5/26/2019,0,146,5,26,2019,14.6125,14.086,13.846,241
MCD,5/26/2019,1,146,5,26,2019,14.2775,14.038,13.846,242
MCD,5/26/2019,2,146,5,26,2019,14.23,13.99,13.75,243
MCD,5/26/2019,3,146,5,26,2019,14.086,13.942,13.894,244
MCD,5/26/2019,4,146,5,26,2019,13.942,13.75,14.086,245
MCD,5/26/2019,5,146,5,26,2019,13.846,13.654,13.99,246
MCD,5/26/2019,6,146,5,26,2019,13.894,13.654,14.038,247
MCD,5/26/2019,7,146,5,26,2019,14.134,13.654,13.942,248
MCD,5/26/2019,8,146,5,26,2019,14.373,13.75,13.942,249
MCD,5/26/2019,9,146,5,26,2019,14.4695,13.894,13.894,250
MCD,5/26/2019,10,146,5,26,2019,14.948,13.894,13.75,251
MCD,5/26/2019,11,146,5,26,2019,15.2345,13.894,13.702,252
MCD,5/26/2019,12,146,5,26,2019,15.6645,13.894,13.798,253
MCD,5/26/2019,13,146,5,26,2019,16.761,13.75,13.894,254
MCD,5/26/2019,14,146,5,26,2019,16.8555,13.702,14.038,255
MCD,5/26/2019,15,146,5,26,2019,16.475,13.606,13.99,256
MCD,5/26/2019,16,146,5,26,2019,16.2845,13.606,14.23,257
MCD,5/26/2019,17,146,5,26,2019,16.713,13.5095,13.99,258
MCD,5/26/2019,18,146,5,26,2019,19.377,13.461,13.99,259
MCD,5/26/2019,19,146,5,26,2019,18.9015,13.461,13.75,260
MCD,5/26/2019,20,146,5,26,2019,18.2355,13.365,13.846,261
MCD,5/26/2019,21,146,5,26,2019,17.8075,13.365,13.894,262
MCD,5/26/2019,22,146,5,26,2019,17.7595,13.413,13.846,263
MCD,5/26/2019,23,146,5,26,2019,17.0465,13.317,14.086,264
MCD,5/27/2019,0,147,5,27,2019,17.3315,13.5095,14.23,265
MCD,5/27/2019,1,147,5,27,2019,16.9985,13.413,13.942,266
MCD,5/27/2019,2,147,5,27,2019,17.1415,13.5095,13.846,267
MCD,5/27/2019,3,147,5,27,2019,17.1415,13.461,13.702,268
MCD,5/27/2019,4,147,5,27,2019,16.57,13.413,13.846,269
MCD,5/27/2019,5,147,5,27,2019,16.427,13.558,13.798,270
MCD,5/27/2019,6,147,5,27,2019,16.0455,13.365,13.846,271
MCD,5/27/2019,7,147,5,27,2019,15.33,13.413,13.942,272
MCD,5/27/2019,8,147,5,27,2019,15.0435,13.413,14.134,273
MCD,5/27/2019,9,147,5,27,2019,14.852,13.365,14.134,274
MCD,5/27/2019,10,147,5,27,2019,14.9,13.365,13.942,275
MCD,5/27/2019,11,147,5,27,2019,15.091,13.365,13.894,276
MCD,5/27/2019,12,147,5,27,2019,15.33,13.2205,13.942,277
MCD,5/27/2019,13,147,5,27,2019,15.187,13.173,13.99,278
MCD,5/27/2019,14,147,5,27,2019,14.9,13.317,14.038,279
MCD,5/27/2019,15,147,5,27,2019,14.7565,13.5575,13.75,280
MCD,5/27/2019,16,147,5,27,2019,14.9955,13.5575,13.606,281
MCD,5/27/2019,17,147,5,27,2019,15.139,13.4615,13.558,282
MCD,5/27/2019,18,147,5,27,2019,15.091,13.365,13.654,283
MCD,5/27/2019,19,147,5,27,2019,15.091,13.365,13.702,284
MCD,5/27/2019,20,147,5,27,2019,14.9,13.413,13.942,285
MCD,5/27/2019,21,147,5,27,2019,14.804,13.413,13.99,286
MCD,5/27/2019,22,147,5,27,2019,14.709,13.5095,13.894,287
MCD,5/27/2019,23,147,5,27,2019,14.709,13.461,13.846,288
MCD,5/28/2019,0,148,5,28,2019,14.613,13.269,13.846,289
MCD,5/28/2019,1,148,5,28,2019,14.613,13.1245,13.942,290
MCD,5/28/2019,2,148,5,28,2019,14.613,13.076,14.086,291
MCD,5/28/2019,3,148,5,28,2019,14.517,13.076,14.038,292
MCD,5/28/2019,4,148,5,28,2019,14.565,13.221,14.038,293
MCD,5/28/2019,5,148,5,28,2019,14.421,13.173,13.942,294
MCD,5/28/2019,6,148,5,28,2019,14.373,13.269,13.798,295
MCD,5/28/2019,7,148,5,28,2019,14.373,13.269,13.798,296
MCD,5/28/2019,8,148,5,28,2019,14.373,13.317,13.894,297
MCD,5/28/2019,9,148,5,28,2019,14.325,13.269,13.894,298
MCD,5/28/2019,10,148,5,28,2019,14.421,13.317,13.798,299
MCD,5/28/2019,11,148,5,28,2019,14.517,13.317,13.846,300
MCD,5/28/2019,12,148,5,28,2019,14.613,13.221,13.75,301
MCD,5/28/2019,13,148,5,28,2019,14.565,13.1245,13.894,302
MCD,5/28/2019,14,148,5,28,2019,14.804,13.269,13.942,303
MCD,5/28/2019,15,148,5,28,2019,14.709,13.173,14.086,304
MCD,5/28/2019,16,148,5,28,2019,14.948,13.1725,14.134,305
MCD,5/28/2019,17,148,5,28,2019,15.0915,13.702,14.23,306
MCD,5/28/2019,18,148,5,28,2019,15.1865,13.317,14.2775,307
MCD,5/28/2019,19,148,5,28,2019,15.091,12.98,14.325,308
MCD,5/28/2019,20,148,5,28,2019,15.187,13.173,14.325,309
MCD,5/28/2019,21,148,5,28,2019,15.0435,13.221,14.2775,310
MCD,5/28/2019,22,148,5,28,2019,14.852,13.076,14.2775,311
MCD,5/28/2019,23,148,5,28,2019,14.852,13.076,14.325,312
MCD,5/29/2019,0,149,5,29,2019,14.804,13.076,14.325,313
MCD,5/29/2019,1,149,5,29,2019,14.661,13.076,14.2775,314
MCD,5/29/2019,2,149,5,29,2019,14.613,13.028,14.23,315
MCD,5/29/2019,3,149,5,29,2019,14.517,13.076,14.23,316
MCD,5/29/2019,4,149,5,29,2019,14.517,12.98,14.23,317
MCD,5/29/2019,5,149,5,29,2019,14.517,13.028,14.134,318
MCD,5/29/2019,6,149,5,29,2019,14.517,13.028,14.134,319
MCD,5/29/2019,7,149,5,29,2019,14.565,13.076,14.086,320
MCD,5/29/2019,8,149,5,29,2019,14.661,13.365,14.23,321
MCD,5/29/2019,9,149,5,29,2019,14.9,13.2205,14.2775,322
MCD,5/29/2019,10,149,5,29,2019,15.2345,13.173,14.421,323
MCD,5/29/2019,11,149,5,29,2019,15.6645,13.413,14.517,324
MCD,5/29/2019,12,149,5,29,2019,16.189,13.942,14.565,325
MCD,5/29/2019,13,149,5,29,2019,16.5705,15.0435,14.613,326
MCD,5/29/2019,14,149,5,29,2019,16.808,13.606,14.661,327
MCD,5/29/2019,15,149,5,29,2019,16.999,14.23,14.613,328
MCD,5/29/2019,16,149,5,29,2019,17.0465,15.281,14.517,329
MCD,5/29/2019,17,149,5,29,2019,17.094,15.0415,14.2295,330
MCD,5/29/2019,18,149,5,29,2019,17.7125,13.989,14.182,331
MCD,5/29/2019,19,149,5,29,2019,17.475,13.798,14.2775,332
MCD,5/29/2019,20,149,5,29,2019,17.284,13.2205,14.2775,333
MCD,5/29/2019,21,149,5,29,2019,16.808,13.076,14.3255,334
MCD,5/29/2019,22,149,5,29,2019,16.475,13.269,14.373,335
MCD,5/29/2019,23,149,5,29,2019,16.1415,13.173,14.2775,336
MCD,5/30/2019,0,150,5,30,2019,16.3795,13.1245,14.086,337
MCD,5/30/2019,1,150,5,30,2019,16.475,13.1245,14.086,338
MCD,5/30/2019,2,150,5,30,2019,16.475,13.1245,14.2775,339
MCD,5/30/2019,3,150,5,30,2019,16.237,13.076,14.325,340
MCD,5/30/2019,4,150,5,30,2019,16.189,13.076,14.421,341
MCD,5/30/2019,5,150,5,30,2019,16.046,13.076,14.325,342
MCD,5/30/2019,6,150,5,30,2019,15.951,13.076,14.325,343
MCD,5/30/2019,7,150,5,30,2019,15.951,13.076,14.421,344
MCD,5/30/2019,8,150,5,30,2019,15.951,13.173,14.469,345
MCD,5/30/2019,9,150,5,30,2019,16.141,13.173,14.517,346
MCD,5/30/2019,10,150,5,30,2019,16.332,13.317,14.421,347
MCD,5/30/2019,11,150,5,30,2019,16.9035,13.606,14.565,348
MCD,5/30/2019,12,150,5,30,2019,17.2365,13.5095,14.661,349
MCD,5/30/2019,13,150,5,30,2019,17.7125,13.606,14.661,350
MCD,5/30/2019,14,150,5,30,2019,18.4735,13.4135,14.7565,351
MCD,5/30/2019,15,150,5,30,2019,18.806,13.5575,14.7565,352
MCD,5/30/2019,16,150,5,30,2019,19.044,13.75,14.8045,353
MCD,5/30/2019,17,150,5,30,2019,19.2345,13.5095,14.469,354
MCD,5/30/2019,18,150,5,30,2019,19.044,13.221,14.3255,355
MCD,5/30/2019,19,150,5,30,2019,19.044,13.173,14.5645,356
MCD,5/30/2019,20,150,5,30,2019,18.8535,13.173,14.613,357
MCD,5/30/2019,21,150,5,30,2019,18.521,13.173,14.565,358
MCD,5/30/2019,22,150,5,30,2019,18.3785,13.173,14.3255,359
MCD,5/30/2019,23,150,5,30,2019,18.2835,13.173,14.23,360
MCD,5/31/2019,0,151,5,31,2019,18.236,13.221,14.23,361
MCD,5/31/2019,1,151,5,31,2019,18.14,13.317,14.421,362
MCD,5/31/2019,2,151,5,31,2019,17.6645,13.75,14.517,363
MCD,5/31/2019,3,151,5,31,2019,16.427,13.5095,14.517,364
MCD,5/31/2019,4,151,5,31,2019,16.5705,13.654,14.469,365
MCD,5/31/2019,5,151,5,31,2019,17.379,13.654,14.469,366
MCD,5/31/2019,6,151,5,31,2019,17.475,13.7015,14.517,367
MCD,5/31/2019,7,151,5,31,2019,17.475,13.702,14.7085,368
MCD,5/31/2019,8,151,5,31,2019,17.6175,13.5095,14.804,369
MCD,5/31/2019,9,151,5,31,2019,17.6175,13.4615,14.852,370
MCD,5/31/2019,10,151,5,31,2019,17.7125,13.654,14.8045,371
MCD,5/31/2019,11,151,5,31,2019,18.1405,13.894,14.613,372
MCD,5/31/2019,12,151,5,31,2019,18.5685,13.99,14.565,373
MCD,5/31/2019,13,151,5,31,2019,19.044,14.2775,14.613,374
MCD,5/31/2019,14,151,5,31,2019,19.282,14.419,14.709,375
MCD,5/31/2019,15,151,5,31,2019,19.5195,14.1815,14.7565,376
MCD,5/31/2019,16,151,5,31,2019,19.567,14.517,14.469,377
MCD,5/31/2019,17,151,5,31,2019,20.186,14.4215,14.9,378
MCD,5/31/2019,18,151,5,31,2019,20.1385,13.798,14.948,379
