lake,date,hour,yday,month,day,year,littoral6,littoral8,pelagic_05,pelagic_1,comp,seq,pelagic_3.5
MCD,6/2/2019,13,153,6,2,2019,18.7585,14.1335,18.9015,15.8075,2.951,422,11.041
MCD,6/2/2019,14,153,6,2,2019,19.187,14.517,19.2345,15.7595,3.4275,423,11.1875
MCD,6/2/2019,15,153,6,2,2019,19.282,14.038,19.5195,15.8075,3.4745,424,11.041
MCD,6/2/2019,16,153,6,2,2019,19.377,14.086,19.567,15.6165,3.7605,425,10.9925
MCD,6/2/2019,17,153,6,2,2019,19.567,13.99,19.567,15.4255,4.1415,426,11.1875
MCD,6/2/2019,18,153,6,2,2019,19.6145,13.654,19.282,15.33,4.2845,427,10.9925
MCD,6/2/2019,19,153,6,2,2019,19.377,13.654,18.8535,15.569,3.808,428,11.09
MCD,6/2/2019,20,153,6,2,2019,19.139,13.654,18.616,15.8075,3.3315,429,11.1875
MCD,6/2/2019,21,153,6,2,2019,18.806,13.461,18.6635,15.855,2.951,430,10.944
MCD,6/2/2019,22,153,6,2,2019,18.521,13.365,18.5685,16.189,2.332,431,10.9925
MCD,6/2/2019,23,153,6,2,2019,18.4735,13.365,18.4735,15.8555,2.618,432,10.9925
MCD,6/3/2019,0,154,6,3,2019,18.236,13.461,18.331,15.521,2.715,433,10.9435
MCD,6/3/2019,1,154,6,3,2019,18.0925,13.5095,18.236,15.378,2.7145,434,11.041
MCD,6/3/2019,2,154,6,3,2019,17.9975,13.606,18.188,15.378,2.6195,435,10.9435
MCD,6/3/2019,3,154,6,3,2019,17.9025,13.606,18.0925,15.4255,2.477,436,10.9925
MCD,6/3/2019,4,154,6,3,2019,17.7125,13.654,17.9975,15.521,2.1915,437,10.9925
MCD,6/3/2019,5,154,6,3,2019,17.76,13.654,17.9025,15.378,2.382,438,11.041
MCD,6/3/2019,6,154,6,3,2019,17.76,13.558,17.855,15.521,2.239,439,11.09
MCD,6/3/2019,7,154,6,3,2019,17.8075,13.558,17.855,15.9025,1.905,440,11.139
MCD,6/3/2019,8,154,6,3,2019,17.6175,13.606,17.7125,16.9035,0.714,441,11.1385
MCD,6/3/2019,9,154,6,3,2019,17.57,13.75,17.7125,16.9035,0.6665,442,11.1385
MCD,6/3/2019,10,154,6,3,2019,17.665,14.2295,17.76,16.38,1.285,443,11.2365
MCD,6/3/2019,11,154,6,3,2019,17.665,14.086,17.665,16.665,1,444,10.9925
MCD,6/3/2019,12,154,6,3,2019,17.665,13.894,17.76,17.475,0.19,445,10.9925
MCD,6/3/2019,13,154,6,3,2019,17.855,13.942,17.95,17.475,0.38,446,11.139
MCD,6/3/2019,14,154,6,3,2019,17.9025,14.5645,18.14,17.57,0.3325,447,11.1875
MCD,6/3/2019,15,154,6,3,2019,17.95,13.75,17.9025,17.6175,0.3325,448,11.285
MCD,6/3/2019,16,154,6,3,2019,17.9975,13.654,17.9975,17.8075,0.19,449,11.1875
MCD,6/3/2019,17,154,6,3,2019,18.236,13.654,18.2835,16.808,1.428,450,11.139
MCD,6/3/2019,18,154,6,3,2019,18.188,13.942,18.236,17.332,0.856,451,11.236
MCD,6/3/2019,19,154,6,3,2019,18.0925,13.413,18.0925,16.713,1.3795,452,11.2365
MCD,6/3/2019,20,154,6,3,2019,17.8075,13.365,17.9975,15.2825,2.525,453,11.09
MCD,6/3/2019,21,154,6,3,2019,17.9025,13.413,17.9025,15.2345,2.668,454,11.0415
MCD,6/3/2019,22,154,6,3,2019,17.7125,13.461,17.855,15.4735,2.239,455,11.041
MCD,6/3/2019,23,154,6,3,2019,17.665,13.5095,17.76,16.1415,1.5235,456,11.236
MCD,6/4/2019,0,155,6,4,2019,17.57,13.654,17.665,17.3795,0.1905,457,11.09
MCD,6/4/2019,1,155,6,4,2019,17.5225,14.086,17.57,17.57,-0.0475,458,11.1875
MCD,6/4/2019,2,155,6,4,2019,17.379,13.798,17.475,17.5225,-0.1435,459,11.285
MCD,6/4/2019,3,155,6,4,2019,17.284,13.75,17.379,17.427,-0.143,460,11.09
MCD,6/4/2019,4,155,6,4,2019,17.189,13.75,17.3315,17.3315,-0.1425,461,11.09
MCD,6/4/2019,5,155,6,4,2019,17.189,13.654,17.284,17.284,-0.095,462,11.09
MCD,6/4/2019,6,155,6,4,2019,17.094,13.558,17.284,17.2365,-0.1425,463,11.1875
MCD,6/4/2019,7,155,6,4,2019,17.3315,14.0855,17.4745,17.189,0.1425,464,11.334
MCD,6/4/2019,8,155,6,4,2019,17.5225,15.2345,17.57,17.2365,0.286,465,11.334
MCD,6/4/2019,9,155,6,4,2019,17.5225,16.856,17.8075,17.379,0.1435,466,11.5765
MCD,6/4/2019,10,155,6,4,2019,17.5695,17.094,18.045,17.427,0.1425,467,11.139
MCD,6/4/2019,11,155,6,4,2019,17.9975,17.3795,18.188,17.6175,0.38,468,11.6735
MCD,6/4/2019,12,155,6,4,2019,18.3785,17.855,18.521,17.76,0.6185,469,11.528
MCD,6/4/2019,13,155,6,4,2019,18.4735,18.188,18.7585,18.1405,0.333,470,11.4795
MCD,6/4/2019,14,155,6,4,2019,18.521,18.331,18.7585,18.3785,0.1425,471,11.236
MCD,6/4/2019,15,155,6,4,2019,19.4245,18.616,19.3295,18.616,0.8085,472,11.285
MCD,6/4/2019,16,155,6,4,2019,19.0915,18.378,19.6625,18.283,0.8085,473,11.1875
MCD,6/4/2019,17,155,6,4,2019,19.282,16.9985,19.662,18.378,0.904,474,11.334
MCD,6/4/2019,18,155,6,4,2019,19.2345,15.9505,19.472,18.806,0.4285,475,11.431
MCD,6/4/2019,19,155,6,4,2019,19.5195,16.523,19.615,19.044,0.4755,476,11.431
MCD,6/4/2019,20,155,6,4,2019,19.2345,15.7595,19.9005,16.4275,2.807,477,11.1875
MCD,6/4/2019,21,155,6,4,2019,19.1395,15.378,19.6145,15.903,3.2365,478,11.625
MCD,6/4/2019,22,155,6,4,2019,18.901,15.9505,19.472,16.9035,1.9975,479,11.431
MCD,6/4/2019,23,155,6,4,2019,18.806,15.7595,19.472,16.9985,1.8075,480,11.09
MCD,6/5/2019,0,156,6,5,2019,18.806,15.9025,19.4245,16.8085,1.9975,481,11.4795
MCD,6/5/2019,1,156,6,5,2019,18.806,15.5685,19.377,16.57,2.236,482,11.285
MCD,6/5/2019,2,156,6,5,2019,18.806,15.8075,19.377,16.951,1.855,483,10.9925
MCD,6/5/2019,3,156,6,5,2019,18.711,15.76,19.377,17.427,1.284,484,10.895
MCD,6/5/2019,4,156,6,5,2019,18.6635,15.6645,19.377,17.189,1.4745,485,10.944
MCD,6/5/2019,5,156,6,5,2019,18.711,15.282,19.282,17.2365,1.4745,486,10.9925
MCD,6/5/2019,6,156,6,5,2019,18.616,15.33,19.187,17.3795,1.2365,487,11.041
MCD,6/5/2019,7,156,6,5,2019,18.616,15.33,19.092,17.3315,1.2845,488,11.3335
MCD,6/5/2019,8,156,6,5,2019,18.616,15.378,19.044,17.046,1.57,489,11.2365
MCD,6/5/2019,9,156,6,5,2019,18.521,15.2825,19.092,16.808,1.713,490,11.1875
MCD,6/5/2019,10,156,6,5,2019,18.7585,15.3775,19.282,17.1415,1.617,491,11.041
MCD,6/5/2019,11,156,6,5,2019,19.044,15.4735,19.5195,17.3315,1.7125,492,10.9925
MCD,6/5/2019,12,156,6,5,2019,19.567,15.33,19.805,17.427,2.14,493,11.2365
MCD,6/5/2019,13,156,6,5,2019,19.9005,15.7595,20.043,17.189,2.7115,494,11.431
MCD,6/5/2019,14,156,6,5,2019,19.9955,15.8075,20.3765,17.332,2.6635,495,11.431
MCD,6/5/2019,15,156,6,5,2019,20.7575,15.903,20.2335,17.8075,2.95,496,11.334
MCD,6/5/2019,16,156,6,5,2019,20.6625,15.521,19.9955,17.7125,2.95,497,11.431
MCD,6/5/2019,17,156,6,5,2019,20.996,15.4255,19.8055,17.189,3.807,498,11.382
MCD,6/5/2019,18,156,6,5,2019,20.996,15.4255,19.7575,17.3315,3.6645,499,11.09
MCD,6/5/2019,19,156,6,5,2019,20.996,15.3775,19.948,17.4745,3.5215,500,11.1875
MCD,6/5/2019,20,156,6,5,2019,20.853,15.139,20.1385,17.76,3.093,501,11.285
MCD,6/5/2019,21,156,6,5,2019,20.6145,15.139,19.948,17.189,3.4255,502,11.3825
MCD,6/5/2019,22,156,6,5,2019,20.4715,15.2345,19.9005,17.3315,3.14,503,11.1875
MCD,6/5/2019,23,156,6,5,2019,20.2815,15.282,19.853,17.7125,2.569,504,10.9925
MCD,6/6/2019,0,157,6,6,2019,19.9955,15.187,19.853,17.189,2.8065,505,11.285
MCD,6/6/2019,1,157,6,6,2019,19.853,15.139,19.853,16.618,3.235,506,11.139
MCD,6/6/2019,2,157,6,6,2019,19.758,15.091,19.758,16.7605,2.9975,507,11.041
MCD,6/6/2019,3,157,6,6,2019,19.567,15.0435,19.6145,16.713,2.854,508,11.285
MCD,6/6/2019,4,157,6,6,2019,19.5195,15.091,19.5195,16.999,2.5205,509,11.0415
MCD,6/6/2019,5,157,6,6,2019,19.3295,15.1865,19.4245,16.951,2.3785,510,11.0415
MCD,6/6/2019,6,157,6,6,2019,19.4245,15.187,19.377,16.8555,2.569,511,11.3335
MCD,6/6/2019,7,157,6,6,2019,19.5195,15.187,19.5195,17.189,2.3305,512,11.1875
MCD,6/6/2019,8,157,6,6,2019,19.71,15.187,19.6625,17.3315,2.3785,513,11.09
MCD,6/6/2019,9,157,6,6,2019,19.8055,15.091,20.043,17.284,2.5215,514,10.9925
MCD,6/6/2019,10,157,6,6,2019,19.6145,15.2345,20.091,17.57,2.0445,515,11.139
MCD,6/6/2019,11,157,6,6,2019,19.71,15.2345,20.805,17.76,1.95,516,11.2365
MCD,6/6/2019,12,157,6,6,2019,19.853,15.139,21.282,17.665,2.188,517,11.139
MCD,6/6/2019,13,157,6,6,2019,20.186,15.3775,21.8075,16.9985,3.1875,518,11.139
MCD,6/6/2019,14,157,6,6,2019,20.3765,15.139,22.1895,17.3795,2.997,519,11.285
MCD,6/6/2019,15,157,6,6,2019,20.758,15.4255,22.3335,17.665,3.093,520,11.4795
MCD,6/6/2019,16,157,6,6,2019,21.9505,15.187,23.0045,17.8075,4.143,521,11.139
MCD,6/6/2019,17,157,6,6,2019,21.6165,15.5685,22.7165,17.665,3.9515,522,11.285
MCD,6/6/2019,18,157,6,6,2019,21.4255,15.712,24.159,17.8075,3.618,523,11.382
MCD,6/6/2019,19,157,6,6,2019,20.424,15.2825,24.593,17.427,2.997,524,11.285
MCD,6/6/2019,20,157,6,6,2019,20.3765,14.9,24.3995,17.0465,3.33,525,11.285
MCD,6/6/2019,21,157,6,6,2019,20.7575,14.9,24.1585,17.237,3.5205,526,11.1875
MCD,6/6/2019,22,157,6,6,2019,21.0435,14.804,23.725,17.76,3.2835,527,11.2365
MCD,6/6/2019,23,157,6,6,2019,21.4255,14.804,23.4845,17.8075,3.618,528,11.139
MCD,6/7/2019,0,158,6,7,2019,21.6165,14.7565,23.1,17.7125,3.904,529,11.236
MCD,6/7/2019,1,158,6,7,2019,21.3775,14.804,22.621,17.6175,3.76,530,11.236
MCD,6/7/2019,2,158,6,7,2019,21.2825,14.709,22.2375,17.6175,3.665,531,11.139
MCD,6/7/2019,3,158,6,7,2019,21.2345,15.0435,22.142,17.284,3.9505,532,11.285
MCD,6/7/2019,4,158,6,7,2019,20.853,15.0435,21.8555,17.4745,3.3785,533,11.3825
MCD,6/7/2019,5,158,6,7,2019,20.6625,14.804,21.5685,17.3795,3.283,534,11.139
MCD,6/7/2019,6,158,6,7,2019,20.6625,14.852,21.5685,16.903,3.7595,535,11.1875
MCD,6/7/2019,7,158,6,7,2019,20.853,14.9,21.712,17.332,3.521,536,11.382
MCD,6/7/2019,8,158,6,7,2019,20.948,15.091,21.4255,17.76,3.188,537,11.3825
MCD,6/7/2019,9,158,6,7,2019,20.662,15.521,21.569,17.903,2.759,538,11.528
MCD,6/7/2019,10,158,6,7,2019,20.662,15.6645,21.8555,17.094,3.568,539,11.5765
MCD,6/7/2019,11,158,6,7,2019,21.0435,15.6165,21.9985,17.4745,3.569,540,11.4795
MCD,6/7/2019,12,158,6,7,2019,20.996,15.2825,22.4295,18.0925,2.9035,541,11.528
MCD,6/7/2019,13,158,6,7,2019,22.2375,15.187,23.244,17.3795,4.858,542,11.4795
MCD,6/7/2019,14,158,6,7,2019,22.381,15.6165,23.052,17.427,4.954,543,11.4305
MCD,6/7/2019,15,158,6,7,2019,22.2855,15.3775,23.436,17.9975,4.288,544,11.6735
MCD,6/7/2019,16,158,6,7,2019,22.7165,15.8075,23.5805,17.6175,5.099,545,11.625
MCD,6/7/2019,17,158,6,7,2019,23.052,15.8075,23.869,17.57,5.482,546,11.4795
MCD,6/7/2019,18,158,6,7,2019,23.773,15.33,23.725,17.95,5.823,547,11.3825
MCD,6/7/2019,19,158,6,7,2019,23.9655,15.091,23.484,18.0455,5.92,548,11.6735
MCD,6/7/2019,20,158,6,7,2019,23.4845,14.7565,23.5325,17.57,5.9145,549,11.382
MCD,6/7/2019,21,158,6,7,2019,23.1,14.7565,23.34,17.2365,5.8635,550,11.236
MCD,6/7/2019,22,158,6,7,2019,22.429,14.9,23.148,17.6645,4.7645,551,11.285
MCD,6/7/2019,23,158,6,7,2019,22.525,14.9,23.052,18.1405,4.3845,552,11.1875
MCD,6/8/2019,0,159,6,8,2019,22.477,15.0435,22.86,18.2355,4.2415,553,11.1875
MCD,6/8/2019,1,159,6,8,2019,22.381,14.9,22.717,18.0925,4.2885,554,11.2365
MCD,6/8/2019,2,159,6,8,2019,22.238,14.709,22.573,17.8075,4.4305,555,11.2365
MCD,6/8/2019,3,159,6,8,2019,22.142,14.7565,22.429,17.3315,4.8105,556,11.1875
MCD,6/8/2019,4,159,6,8,2019,21.9985,14.804,22.2855,17.5225,4.476,557,11.236
MCD,6/8/2019,5,159,6,8,2019,21.8075,14.9,22.142,17.2365,4.571,558,11.334
MCD,6/8/2019,6,159,6,8,2019,21.8075,15.0915,22.094,17.284,4.5235,559,11.285
MCD,6/8/2019,7,159,6,8,2019,21.9985,14.948,22.19,17.6175,4.381,560,11.3825
MCD,6/8/2019,8,159,6,8,2019,22.19,14.948,22.333,17.8075,4.3825,561,11.528
MCD,6/8/2019,9,159,6,8,2019,22.238,15.6165,22.429,18.1405,4.0975,562,11.528
MCD,6/8/2019,10,159,6,8,2019,21.6165,15.951,22.573,19.1395,2.477,563,11.528
MCD,6/8/2019,11,159,6,8,2019,21.999,15.903,22.7645,18.3305,3.6685,564,11.528
MCD,6/8/2019,12,159,6,8,2019,22.8125,15.8555,23.004,17.6175,5.195,565,11.3825
MCD,6/8/2019,13,159,6,8,2019,22.238,15.282,23.292,17.5695,4.6685,566,11.4795
MCD,6/8/2019,14,159,6,8,2019,23.004,15.521,23.436,17.9025,5.1015,567,11.7705
MCD,6/8/2019,15,159,6,8,2019,23.1,15.855,23.581,18.236,4.864,568,11.528
MCD,6/8/2019,16,159,6,8,2019,23.34,15.569,23.581,18.1405,5.1995,569,11.8675
MCD,6/8/2019,17,159,6,8,2019,23.388,15.6645,23.725,18.045,5.343,570,11.916
MCD,6/8/2019,18,159,6,8,2019,22.956,15.712,23.629,17.95,5.006,571,11.4795
MCD,6/8/2019,19,159,6,8,2019,22.573,15.1865,23.5325,18.188,4.385,572,11.431
MCD,6/8/2019,20,159,6,8,2019,23.052,14.948,23.436,18.188,4.864,573,11.3825
MCD,6/8/2019,21,159,6,8,2019,23.244,14.804,23.292,18.188,5.056,574,11.3825
MCD,6/8/2019,22,159,6,8,2019,23.1,14.948,23.148,18.2355,4.8645,575,11.5765
MCD,6/8/2019,23,159,6,8,2019,22.956,14.9955,23.004,17.9975,4.9585,576,11.528
MCD,6/9/2019,0,160,6,9,2019,22.812,14.996,22.908,18.3785,4.4335,577,11.236
MCD,6/9/2019,1,160,6,9,2019,22.669,14.804,22.7645,18.616,4.053,578,11.2365
MCD,6/9/2019,2,160,6,9,2019,22.573,14.709,22.573,18.0455,4.5275,579,11.431
MCD,6/9/2019,3,160,6,9,2019,22.381,14.709,22.429,17.855,4.526,580,11.431
MCD,6/9/2019,4,160,6,9,2019,22.19,14.709,22.381,17.855,4.335,581,11.334
MCD,6/9/2019,5,160,6,9,2019,22.094,14.9,22.2855,17.7125,4.3815,582,11.334
MCD,6/9/2019,6,160,6,9,2019,22.046,14.9,22.19,18.045,4.001,583,11.285
MCD,6/9/2019,7,160,6,9,2019,22.142,14.9,22.2375,18.188,3.954,584,11.3825
MCD,6/9/2019,8,160,6,9,2019,22.2855,14.9,22.429,17.95,4.3355,585,11.431
MCD,6/9/2019,9,160,6,9,2019,22.429,15.139,22.621,18.3785,4.0505,586,11.528
MCD,6/9/2019,10,160,6,9,2019,22.477,14.948,22.956,18.521,3.956,587,11.4795
MCD,6/9/2019,11,160,6,9,2019,22.525,15.091,22.908,18.283,4.242,588,11.528
MCD,6/9/2019,12,160,6,9,2019,22.717,15.4735,22.956,17.855,4.862,589,11.4795
MCD,6/9/2019,13,160,6,9,2019,22.7645,14.852,23.34,18.426,4.3385,590,11.5765
MCD,6/9/2019,14,160,6,9,2019,22.86,15.0435,23.677,18.616,4.244,591,11.6735
