6/7/2017,11,pelagic,1,21.0435,158,6,7,2017,6_7
6/7/2017,12,pelagic,1,21.1865,158,6,7,2017,6_7
6/7/2017,13,pelagic,1,21.4255,158,6,7,2017,6_7
6/7/2017,14,pelagic,1,21.855,158,6,7,2017,6_7
6/7/2017,15,pelagic,1,22.3335,158,6,7,2017,6_7
6/7/2017,16,pelagic,1,22.525,158,6,7,2017,6_7
6/7/2017,17,pelagic,1,22.621,158,6,7,2017,6_7
6/7/2017,18,pelagic,1,22.621,158,6,7,2017,6_7
6/7/2017,19,pelagic,1,22.525,158,6,7,2017,6_7
6/7/2017,20,pelagic,1,22.525,158,6,7,2017,6_7
6/7/2017,21,pelagic,1,22.429,158,6,7,2017,6_7
6/7/2017,22,pelagic,1,22.381,158,6,7,2017,6_7
6/7/2017,23,pelagic,1,22.238,158,6,7,2017,6_7
6/8/2017,0,pelagic,1,22.094,159,6,8,2017,6_8
6/8/2017,1,pelagic,1,21.9985,159,6,8,2017,6_8
6/8/2017,2,pelagic,1,21.855,159,6,8,2017,6_8
6/8/2017,3,pelagic,1,21.8075,159,6,8,2017,6_8
6/8/2017,4,pelagic,1,21.712,159,6,8,2017,6_8
6/8/2017,5,pelagic,1,21.6165,159,6,8,2017,6_8
6/8/2017,6,pelagic,1,21.569,159,6,8,2017,6_8
6/8/2017,7,pelagic,1,21.521,159,6,8,2017,6_8
6/8/2017,8,pelagic,1,21.521,159,6,8,2017,6_8
6/8/2017,9,pelagic,1,21.664,159,6,8,2017,6_8
6/8/2017,10,pelagic,1,21.712,159,6,8,2017,6_8
6/8/2017,11,pelagic,1,21.903,159,6,8,2017,6_8
6/8/2017,12,pelagic,1,22.094,159,6,8,2017,6_8
6/8/2017,13,pelagic,1,22.381,159,6,8,2017,6_8
6/8/2017,14,pelagic,1,22.3335,159,6,8,2017,6_8
6/8/2017,15,pelagic,1,22.573,159,6,8,2017,6_8
6/8/2017,16,pelagic,1,22.333,159,6,8,2017,6_8
6/8/2017,17,pelagic,1,22.381,159,6,8,2017,6_8
6/8/2017,18,pelagic,1,22.046,159,6,8,2017,6_8
6/8/2017,19,pelagic,1,21.9985,159,6,8,2017,6_8
6/8/2017,20,pelagic,1,22.429,159,6,8,2017,6_8
6/8/2017,21,pelagic,1,22.429,159,6,8,2017,6_8
6/8/2017,22,pelagic,1,22.381,159,6,8,2017,6_8
6/8/2017,23,pelagic,1,22.2855,159,6,8,2017,6_8
6/9/2017,0,pelagic,1,22.238,160,6,9,2017,6_9
6/9/2017,1,pelagic,1,22.094,160,6,9,2017,6_9
6/9/2017,2,pelagic,1,22.046,160,6,9,2017,6_9
6/9/2017,3,pelagic,1,21.9985,160,6,9,2017,6_9
6/9/2017,4,pelagic,1,21.903,160,6,9,2017,6_9
6/9/2017,5,pelagic,1,21.8075,160,6,9,2017,6_9
6/9/2017,6,pelagic,1,21.712,160,6,9,2017,6_9
6/9/2017,7,pelagic,1,21.664,160,6,9,2017,6_9
6/9/2017,8,pelagic,1,21.76,160,6,9,2017,6_9
6/9/2017,9,pelagic,1,21.903,160,6,9,2017,6_9
6/9/2017,10,pelagic,1,21.9505,160,6,9,2017,6_9
6/9/2017,11,pelagic,1,22.19,160,6,9,2017,6_9
6/9/2017,12,pelagic,1,22.333,160,6,9,2017,6_9
6/9/2017,13,pelagic,1,22.429,160,6,9,2017,6_9
6/9/2017,14,pelagic,1,22.238,160,6,9,2017,6_9
6/9/2017,15,pelagic,1,22.2855,160,6,9,2017,6_9
6/9/2017,16,pelagic,1,22.477,160,6,9,2017,6_9
6/9/2017,17,pelagic,1,22.477,160,6,9,2017,6_9
6/9/2017,18,pelagic,1,22.669,160,6,9,2017,6_9
6/9/2017,19,pelagic,1,22.621,160,6,9,2017,6_9
6/9/2017,20,pelagic,1,22.908,160,6,9,2017,6_9
6/9/2017,21,pelagic,1,23.196,160,6,9,2017,6_9
6/9/2017,22,pelagic,1,23.244,160,6,9,2017,6_9
6/9/2017,23,pelagic,1,23.052,160,6,9,2017,6_9
6/10/2017,0,pelagic,1,22.812,161,6,10,2017,6_10
6/10/2017,1,pelagic,1,22.86,161,6,10,2017,6_10
6/10/2017,2,pelagic,1,22.669,161,6,10,2017,6_10
6/10/2017,3,pelagic,1,22.381,161,6,10,2017,6_10
6/10/2017,4,pelagic,1,22.19,161,6,10,2017,6_10
6/10/2017,5,pelagic,1,22.238,161,6,10,2017,6_10
6/10/2017,6,pelagic,1,22.238,161,6,10,2017,6_10
6/10/2017,7,pelagic,1,22.19,161,6,10,2017,6_10
6/10/2017,8,pelagic,1,22.238,161,6,10,2017,6_10
6/10/2017,9,pelagic,1,22.094,161,6,10,2017,6_10
6/10/2017,10,pelagic,1,22.142,161,6,10,2017,6_10
6/10/2017,11,pelagic,1,22.333,161,6,10,2017,6_10
6/10/2017,12,pelagic,1,22.2855,161,6,10,2017,6_10
6/10/2017,13,pelagic,1,22.573,161,6,10,2017,6_10
6/10/2017,14,pelagic,1,22.717,161,6,10,2017,6_10
6/10/2017,15,pelagic,1,22.621,161,6,10,2017,6_10
6/10/2017,16,pelagic,1,22.669,161,6,10,2017,6_10
6/10/2017,17,pelagic,1,22.621,161,6,10,2017,6_10
6/10/2017,18,pelagic,1,22.573,161,6,10,2017,6_10
6/10/2017,19,pelagic,1,22.525,161,6,10,2017,6_10
6/10/2017,20,pelagic,1,22.477,161,6,10,2017,6_10
6/10/2017,21,pelagic,1,22.525,161,6,10,2017,6_10
6/10/2017,22,pelagic,1,22.429,161,6,10,2017,6_10
6/10/2017,23,pelagic,1,22.525,161,6,10,2017,6_10
6/11/2017,0,pelagic,1,22.525,162,6,11,2017,6_11
6/11/2017,1,pelagic,1,22.429,162,6,11,2017,6_11
6/11/2017,2,pelagic,1,22.333,162,6,11,2017,6_11
6/11/2017,3,pelagic,1,22.2855,162,6,11,2017,6_11
6/11/2017,4,pelagic,1,22.238,162,6,11,2017,6_11
6/11/2017,5,pelagic,1,22.19,162,6,11,2017,6_11
6/11/2017,6,pelagic,1,22.19,162,6,11,2017,6_11
6/11/2017,7,pelagic,1,22.19,162,6,11,2017,6_11
6/11/2017,8,pelagic,1,22.2855,162,6,11,2017,6_11
6/11/2017,9,pelagic,1,22.333,162,6,11,2017,6_11
6/11/2017,10,pelagic,1,22.238,162,6,11,2017,6_11
6/11/2017,11,pelagic,1,22.238,162,6,11,2017,6_11
6/11/2017,12,pelagic,1,22.094,162,6,11,2017,6_11
6/11/2017,13,pelagic,1,21.951,162,6,11,2017,6_11
6/11/2017,14,pelagic,1,21.855,162,6,11,2017,6_11
6/11/2017,15,pelagic,1,21.712,162,6,11,2017,6_11
6/11/2017,16,pelagic,1,21.664,162,6,11,2017,6_11
6/11/2017,17,pelagic,1,21.6165,162,6,11,2017,6_11
6/11/2017,18,pelagic,1,21.473,162,6,11,2017,6_11
6/11/2017,19,pelagic,1,21.378,162,6,11,2017,6_11
6/11/2017,20,pelagic,1,21.378,162,6,11,2017,6_11
6/11/2017,21,pelagic,1,21.33,162,6,11,2017,6_11
6/11/2017,22,pelagic,1,21.282,162,6,11,2017,6_11
6/11/2017,23,pelagic,1,21.282,162,6,11,2017,6_11
6/12/2017,0,pelagic,1,21.282,163,6,12,2017,6_12
6/12/2017,1,pelagic,1,21.2345,163,6,12,2017,6_12
6/12/2017,2,pelagic,1,21.187,163,6,12,2017,6_12
6/12/2017,3,pelagic,1,21.187,163,6,12,2017,6_12
6/12/2017,4,pelagic,1,21.091,163,6,12,2017,6_12
6/12/2017,5,pelagic,1,21.091,163,6,12,2017,6_12
6/12/2017,6,pelagic,1,21.091,163,6,12,2017,6_12
6/12/2017,7,pelagic,1,21.139,163,6,12,2017,6_12
6/12/2017,8,pelagic,1,21.282,163,6,12,2017,6_12
6/12/2017,9,pelagic,1,21.33,163,6,12,2017,6_12
6/12/2017,10,pelagic,1,21.33,163,6,12,2017,6_12
6/12/2017,11,pelagic,1,21.4255,163,6,12,2017,6_12
